imageUrl,title,question,description,tradingStatus,status,isVisible,isNegRisk,isYieldBearing,resolution,oracleQuestionId,conditionId,resolverAddress,questionIndex,spreadThreshold,shareThreshold,isBoosted,boostStartsAt,boostEndsAt,polymarketConditionIds,kalshiMarketTicker,categorySlug,createdAt,decimalPrecision,marketVariant,variantData,stats,id,feeRateBps,outcomes
https://static.predict.fun/market-variant-tweet-count-market-image.jpg,150-224,150-224,"This market will resolve according to the number of times [@elonmusk](https://x.com/elonmusk) posts on X from Feb 24, 2026, 12:00 PM ET to Mar 3, 2026, 12:00 PM ET (exclusive).

**Date Range (Exclusive):**
Tweets up to the last second before the end date will count. For example, if the market ends at 12:00 PM ET, any tweet up to 11:59:59 AM ET will count, but tweets at or after 12:00:00 PM ET will not count.

**Posts That Count:**
- Main feed posts
- Quote posts
- Reposts

**Replies:**
Requirements for rules to count:
- The entire ""reply chain"" all the way up to the original post MUST belong to the tracked user.
- Replies to reposts only count IF the original post is from the same user. Replies to reposts of other users' posts do not count.

**Examples:**
- Reply to own quote post that counts: [x.com/cz_binance/status/2015101858034110785](https://x.com/cz_binance/status/2015101858034110785)
- Reply on main feed that counts: [x.com/elonmusk/status/1786073478711353576](https://x.com/elonmusk/status/1786073478711353576)
- Reply chain that does not count: [x.com/elonmusk/status/2015300934029484133](https://x.com/elonmusk/status/2015300934029484133)
- Reply to repost from different user that does not count: [x.com/elonmusk/status/2014774464047718450](https://x.com/elonmusk/status/2014774464047718450)

**Additional Rules:**
- Deleted posts will count as long as they remain available long enough to be captured by the tracker
- Community reposts which are not counted by the tracker will not count toward the total
- Post edits are treated by X as new posts and thus count toward the total

**Resolution Source:**
The main resolution source for this market will be the 'Tweet Counter' figure for posts found at [predict.fun/x/elonmusk](https://predict.fun/x/elonmusk). If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.",OPEN,REGISTERED,True,True,True,,0x3801302e2528fabe255e6feca2da9e8ea32b12c281e87276249abd8ef4ebde9a,0x555f29d0842f7cf0d7233665befc256823783ea24c18c53ff8e27ad47918e7d8,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,1,0.06,100,False,,,[],,number-of-elon-musk-tweets-feb-24th-mar-3rd-2026,2026-02-23T09:29:19.417Z,3,TWEET_COUNT,"{""type"": ""TWEET_COUNT"", ""xAccountUsername"": ""elonmusk"", ""tweetCount"": 119}",,10273,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""55881822010637144047206272300033502105291131165162251779604780947354720945867""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""53734628556460175202822538966710824049699655182614966385893309048121827925352""}]"
https://static.predict.fun/market-variant-tweet-count-market-image.jpg,225-299,225-299,"This market will resolve according to the number of times [@elonmusk](https://x.com/elonmusk) posts on X from Feb 24, 2026, 12:00 PM ET to Mar 3, 2026, 12:00 PM ET (exclusive).

**Date Range (Exclusive):**
Tweets up to the last second before the end date will count. For example, if the market ends at 12:00 PM ET, any tweet up to 11:59:59 AM ET will count, but tweets at or after 12:00:00 PM ET will not count.

**Posts That Count:**
- Main feed posts
- Quote posts
- Reposts

**Replies:**
Requirements for rules to count:
- The entire ""reply chain"" all the way up to the original post MUST belong to the tracked user.
- Replies to reposts only count IF the original post is from the same user. Replies to reposts of other users' posts do not count.

**Examples:**
- Reply to own quote post that counts: [x.com/cz_binance/status/2015101858034110785](https://x.com/cz_binance/status/2015101858034110785)
- Reply on main feed that counts: [x.com/elonmusk/status/1786073478711353576](https://x.com/elonmusk/status/1786073478711353576)
- Reply chain that does not count: [x.com/elonmusk/status/2015300934029484133](https://x.com/elonmusk/status/2015300934029484133)
- Reply to repost from different user that does not count: [x.com/elonmusk/status/2014774464047718450](https://x.com/elonmusk/status/2014774464047718450)

**Additional Rules:**
- Deleted posts will count as long as they remain available long enough to be captured by the tracker
- Community reposts which are not counted by the tracker will not count toward the total
- Post edits are treated by X as new posts and thus count toward the total

**Resolution Source:**
The main resolution source for this market will be the 'Tweet Counter' figure for posts found at [predict.fun/x/elonmusk](https://predict.fun/x/elonmusk). If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.",OPEN,REGISTERED,True,True,True,,0x86f3c531055c398490751039f918e79095f94be425e7be01710cff7ec0fdce9b,0x286d4b16c951b641b93013b2a03cbd6fa341390f7119b1dd6ecbdf7de637402d,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,2,0.06,100,False,,,[],,number-of-elon-musk-tweets-feb-24th-mar-3rd-2026,2026-02-23T09:29:25.668Z,3,TWEET_COUNT,"{""type"": ""TWEET_COUNT"", ""xAccountUsername"": ""elonmusk"", ""tweetCount"": 119}",,10274,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""43534272423386926114562097993446157081850718151402945436000090561538815555715""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""87237532857997133156013292084076410064327483906598074850563438401788662714560""}]"
https://static.predict.fun/market-variant-tweet-count-market-image.jpg,300-374,300-374,"This market will resolve according to the number of times [@elonmusk](https://x.com/elonmusk) posts on X from Feb 24, 2026, 12:00 PM ET to Mar 3, 2026, 12:00 PM ET (exclusive).

**Date Range (Exclusive):**
Tweets up to the last second before the end date will count. For example, if the market ends at 12:00 PM ET, any tweet up to 11:59:59 AM ET will count, but tweets at or after 12:00:00 PM ET will not count.

**Posts That Count:**
- Main feed posts
- Quote posts
- Reposts

**Replies:**
Requirements for rules to count:
- The entire ""reply chain"" all the way up to the original post MUST belong to the tracked user.
- Replies to reposts only count IF the original post is from the same user. Replies to reposts of other users' posts do not count.

**Examples:**
- Reply to own quote post that counts: [x.com/cz_binance/status/2015101858034110785](https://x.com/cz_binance/status/2015101858034110785)
- Reply on main feed that counts: [x.com/elonmusk/status/1786073478711353576](https://x.com/elonmusk/status/1786073478711353576)
- Reply chain that does not count: [x.com/elonmusk/status/2015300934029484133](https://x.com/elonmusk/status/2015300934029484133)
- Reply to repost from different user that does not count: [x.com/elonmusk/status/2014774464047718450](https://x.com/elonmusk/status/2014774464047718450)

**Additional Rules:**
- Deleted posts will count as long as they remain available long enough to be captured by the tracker
- Community reposts which are not counted by the tracker will not count toward the total
- Post edits are treated by X as new posts and thus count toward the total

**Resolution Source:**
The main resolution source for this market will be the 'Tweet Counter' figure for posts found at [predict.fun/x/elonmusk](https://predict.fun/x/elonmusk). If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.",OPEN,REGISTERED,True,True,True,,0x11b5338cd67190d79be24b47d1555fbb09ee2ede17347c89eb78397fe1533551,0x51d69a071d5bfebca6577ae34b32f736b613b9338d53089f89ba8a76eda844d7,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,3,0.06,100,False,,,[],,number-of-elon-musk-tweets-feb-24th-mar-3rd-2026,2026-02-23T09:29:34.558Z,3,TWEET_COUNT,"{""type"": ""TWEET_COUNT"", ""xAccountUsername"": ""elonmusk"", ""tweetCount"": 119}",,10275,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""66156789162178231443876643283236012877034455206091471026120143440139043170921""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""66921652637320292591067407315559000034715962533593799069478738081213517081748""}]"
https://static.predict.fun/market-variant-tweet-count-market-image.jpg,375-449,375-449,"This market will resolve according to the number of times [@elonmusk](https://x.com/elonmusk) posts on X from Feb 24, 2026, 12:00 PM ET to Mar 3, 2026, 12:00 PM ET (exclusive).

**Date Range (Exclusive):**
Tweets up to the last second before the end date will count. For example, if the market ends at 12:00 PM ET, any tweet up to 11:59:59 AM ET will count, but tweets at or after 12:00:00 PM ET will not count.

**Posts That Count:**
- Main feed posts
- Quote posts
- Reposts

**Replies:**
Requirements for rules to count:
- The entire ""reply chain"" all the way up to the original post MUST belong to the tracked user.
- Replies to reposts only count IF the original post is from the same user. Replies to reposts of other users' posts do not count.

**Examples:**
- Reply to own quote post that counts: [x.com/cz_binance/status/2015101858034110785](https://x.com/cz_binance/status/2015101858034110785)
- Reply on main feed that counts: [x.com/elonmusk/status/1786073478711353576](https://x.com/elonmusk/status/1786073478711353576)
- Reply chain that does not count: [x.com/elonmusk/status/2015300934029484133](https://x.com/elonmusk/status/2015300934029484133)
- Reply to repost from different user that does not count: [x.com/elonmusk/status/2014774464047718450](https://x.com/elonmusk/status/2014774464047718450)

**Additional Rules:**
- Deleted posts will count as long as they remain available long enough to be captured by the tracker
- Community reposts which are not counted by the tracker will not count toward the total
- Post edits are treated by X as new posts and thus count toward the total

**Resolution Source:**
The main resolution source for this market will be the 'Tweet Counter' figure for posts found at [predict.fun/x/elonmusk](https://predict.fun/x/elonmusk). If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.",OPEN,REGISTERED,True,True,True,,0x282a3ebbefc45a55392ca15843d6ee111d9a80d6276d3425340876b6c3bf9250,0x9292a2f5b0af11f2af9d6974d3a249246b855f10d4094573b8413dfdafee936a,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,4,0.06,100,False,,,[],,number-of-elon-musk-tweets-feb-24th-mar-3rd-2026,2026-02-23T09:29:41.629Z,3,TWEET_COUNT,"{""type"": ""TWEET_COUNT"", ""xAccountUsername"": ""elonmusk"", ""tweetCount"": 119}",,10276,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""72691226652143326255154159199274048947372483098283397082972060621418222342551""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""96215666710471859898588820602997298759998450669820611209037781268238891015466""}]"
https://static.predict.fun/market-variant-tweet-count-market-image.jpg,450-524,450-524,"This market will resolve according to the number of times [@elonmusk](https://x.com/elonmusk) posts on X from Feb 24, 2026, 12:00 PM ET to Mar 3, 2026, 12:00 PM ET (exclusive).

**Date Range (Exclusive):**
Tweets up to the last second before the end date will count. For example, if the market ends at 12:00 PM ET, any tweet up to 11:59:59 AM ET will count, but tweets at or after 12:00:00 PM ET will not count.

**Posts That Count:**
- Main feed posts
- Quote posts
- Reposts

**Replies:**
Requirements for rules to count:
- The entire ""reply chain"" all the way up to the original post MUST belong to the tracked user.
- Replies to reposts only count IF the original post is from the same user. Replies to reposts of other users' posts do not count.

**Examples:**
- Reply to own quote post that counts: [x.com/cz_binance/status/2015101858034110785](https://x.com/cz_binance/status/2015101858034110785)
- Reply on main feed that counts: [x.com/elonmusk/status/1786073478711353576](https://x.com/elonmusk/status/1786073478711353576)
- Reply chain that does not count: [x.com/elonmusk/status/2015300934029484133](https://x.com/elonmusk/status/2015300934029484133)
- Reply to repost from different user that does not count: [x.com/elonmusk/status/2014774464047718450](https://x.com/elonmusk/status/2014774464047718450)

**Additional Rules:**
- Deleted posts will count as long as they remain available long enough to be captured by the tracker
- Community reposts which are not counted by the tracker will not count toward the total
- Post edits are treated by X as new posts and thus count toward the total

**Resolution Source:**
The main resolution source for this market will be the 'Tweet Counter' figure for posts found at [predict.fun/x/elonmusk](https://predict.fun/x/elonmusk). If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.",OPEN,REGISTERED,True,True,True,,0xc3308e9aa3e02a31fda8d791f8acdc09ae80149e5ea27628ad14f5e4f62c4178,0x2563d76d2deb8f7b8d3d24d07851d42c032c5646342ac88e922000132637eb39,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,5,0.06,100,False,,,[],,number-of-elon-musk-tweets-feb-24th-mar-3rd-2026,2026-02-23T09:29:53.040Z,3,TWEET_COUNT,"{""type"": ""TWEET_COUNT"", ""xAccountUsername"": ""elonmusk"", ""tweetCount"": 119}",,10277,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""7285496538714851778866604740886652378016139946231427786305433002838936303730""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""22894237182257084459690148659593560497894073089589148298091455685851007705817""}]"
https://static.predict.fun/market-variant-tweet-count-market-image.jpg,525-599,525-599,"This market will resolve according to the number of times [@elonmusk](https://x.com/elonmusk) posts on X from Feb 24, 2026, 12:00 PM ET to Mar 3, 2026, 12:00 PM ET (exclusive).

**Date Range (Exclusive):**
Tweets up to the last second before the end date will count. For example, if the market ends at 12:00 PM ET, any tweet up to 11:59:59 AM ET will count, but tweets at or after 12:00:00 PM ET will not count.

**Posts That Count:**
- Main feed posts
- Quote posts
- Reposts

**Replies:**
Requirements for rules to count:
- The entire ""reply chain"" all the way up to the original post MUST belong to the tracked user.
- Replies to reposts only count IF the original post is from the same user. Replies to reposts of other users' posts do not count.

**Examples:**
- Reply to own quote post that counts: [x.com/cz_binance/status/2015101858034110785](https://x.com/cz_binance/status/2015101858034110785)
- Reply on main feed that counts: [x.com/elonmusk/status/1786073478711353576](https://x.com/elonmusk/status/1786073478711353576)
- Reply chain that does not count: [x.com/elonmusk/status/2015300934029484133](https://x.com/elonmusk/status/2015300934029484133)
- Reply to repost from different user that does not count: [x.com/elonmusk/status/2014774464047718450](https://x.com/elonmusk/status/2014774464047718450)

**Additional Rules:**
- Deleted posts will count as long as they remain available long enough to be captured by the tracker
- Community reposts which are not counted by the tracker will not count toward the total
- Post edits are treated by X as new posts and thus count toward the total

**Resolution Source:**
The main resolution source for this market will be the 'Tweet Counter' figure for posts found at [predict.fun/x/elonmusk](https://predict.fun/x/elonmusk). If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.",OPEN,REGISTERED,True,True,True,,0x61051eb1ce615840ec00f8ee8143780cd2444b62612e670a865a7a63fbaad25e,0x6eb166117a844342933b5a58749ab003a2d917e996321fb7778693e9638978f8,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,6,0.06,100,False,,,[],,number-of-elon-musk-tweets-feb-24th-mar-3rd-2026,2026-02-23T09:31:00.637Z,3,TWEET_COUNT,"{""type"": ""TWEET_COUNT"", ""xAccountUsername"": ""elonmusk"", ""tweetCount"": 119}",,10279,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""18971950762210010715984785435406409796908471282284859930050328640349559889260""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""30179728529019325755495987513949516950307381855527263932457800702422123707788""}]"
https://static.predict.fun/market-variant-tweet-count-market-image.jpg,600+,600+,"This market will resolve according to the number of times [@elonmusk](https://x.com/elonmusk) posts on X from Feb 24, 2026, 12:00 PM ET to Mar 3, 2026, 12:00 PM ET (exclusive).

**Date Range (Exclusive):**
Tweets up to the last second before the end date will count. For example, if the market ends at 12:00 PM ET, any tweet up to 11:59:59 AM ET will count, but tweets at or after 12:00:00 PM ET will not count.

**Posts That Count:**
- Main feed posts
- Quote posts
- Reposts

**Replies:**
Requirements for rules to count:
- The entire ""reply chain"" all the way up to the original post MUST belong to the tracked user.
- Replies to reposts only count IF the original post is from the same user. Replies to reposts of other users' posts do not count.

**Examples:**
- Reply to own quote post that counts: [x.com/cz_binance/status/2015101858034110785](https://x.com/cz_binance/status/2015101858034110785)
- Reply on main feed that counts: [x.com/elonmusk/status/1786073478711353576](https://x.com/elonmusk/status/1786073478711353576)
- Reply chain that does not count: [x.com/elonmusk/status/2015300934029484133](https://x.com/elonmusk/status/2015300934029484133)
- Reply to repost from different user that does not count: [x.com/elonmusk/status/2014774464047718450](https://x.com/elonmusk/status/2014774464047718450)

**Additional Rules:**
- Deleted posts will count as long as they remain available long enough to be captured by the tracker
- Community reposts which are not counted by the tracker will not count toward the total
- Post edits are treated by X as new posts and thus count toward the total

**Resolution Source:**
The main resolution source for this market will be the 'Tweet Counter' figure for posts found at [predict.fun/x/elonmusk](https://predict.fun/x/elonmusk). If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.",OPEN,REGISTERED,True,True,True,,0xb760324b14bff11bd4d0a3db88c1d4b97977e81ecda8d464dcb2521e5da15c39,0x9c7f65298cc40e6c0c1e2dcb28cea86fbec4c5b59d0f53eee4e385a72774f4cb,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,7,0.06,100,False,,,[],,number-of-elon-musk-tweets-feb-24th-mar-3rd-2026,2026-02-23T09:31:18.260Z,3,TWEET_COUNT,"{""type"": ""TWEET_COUNT"", ""xAccountUsername"": ""elonmusk"", ""tweetCount"": 119}",,10280,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""7689694573986003037330370410085356744445501489403775828754805790056640897186""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""87265410385260634024757267843472738126492560938889385025359336867664874699673""}]"
https://static.predict.fun/lol-gx-kc-2026-02-27-match-winner,Match Winner,LoL: GIANTX vs Karmine Corp (BO5) - LEC Versus Playoffs,"This market refers to the LoL match between GIANTX and Karmine Corp in the LEC Versus Playoffs, scheduled for February 27 at 11:00AM ET.

This market will resolve to ""GIANTX"" if GIANTX win the match against Karmine Corp.

This market will resolve to ""Karmine"" if Karmine Corp win the match against GIANTX.

If the match is canceled (not played at all), ends in a tie, or is delayed beyond 7 days from the scheduled date without a winner determined, this market will resolve to 50-50. 

If the match begins but is not completed, and one team wins due to the opponent's forfeiture, disqualification, or walkover, this market will resolve to the team who wins. 

If the match ends in a forfeit, disqualification, or walkover (team withdraws before the start and the other wins automatically), this market will resolve to 50-50. 

The resolution source for this market will be official information from https://gol.gg/esports/home. However, if https://gol.gg/esports/home has not published final results within 2 hours after the event’s conclusion, a consensus of credible reporting may be used instead including video evidence.",OPEN,REGISTERED,True,False,True,,0x9bc62e59df12087bcd0316917550616c9d3362d1c152be3aa908b4af44dd7df0,0xbee9e55fd6f38fd788cfcadaaf4ff61de30317791e1812ca263c5fccd87dd3aa,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0xaf15a4da0f88191ab0dbeace5c4e25672888c5bfdc3220cd2641dfd18a895ea8""]",,lol-gx-kc-2026-02-27,2026-02-23T23:31:05.836Z,2,SPORTS_TEAM_MATCH,,,10388,200,"[{""name"": ""GIANTX"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""60920221880974310140229509701987428916234176897522969308272148099389199321828""}, {""name"": ""Karmine"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""94422708371987223429326841683239322613676869495643150015156788090680342395763""}]"
https://static.predict.fun/will-eth-hit-1600-or-2200-first-will-eth-hit-1-600-or-2-200-first,"Will ETH hit $1,600 or $2,200 first?","Will ETH hit $1,600 or $2,200 first?","This market will resolve to the lower price in the title if ETH’s price dips to that level or below before it hits the higher title price between February 24th, 2026 at 12:00 PM ET and July 31, 2026 at 11:59 PM ET. It will resolve to the higher price in the title if ETH’s price first reaches that level or above before it dips to the lower title price during the same period.

If neither price level is reached within the market timeframe, the market will resolve 50–50.

The resolution source for this market is Binance, specifically the ETH/USDT ""High"" and ""Low"" prices currently available at https://www.binance.com/en/trade/ETH_USDT with “1m” and “Candles” selected on the top bar.

Please note that this market is about the price according to Binance ETH/USDT, not according to other sources or spot markets.",OPEN,REGISTERED,True,False,True,,0x27fa2d620f825a7400f6aa58e77e53bfbb8afca18d23864b1b99cd5d528fc0a7,0x750c216a2dad956bddd44bcd939e456a4312197ab7410c86b1dab9e01ec69a89,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,[],,will-eth-hit-1600-or-2200-first,2026-02-24T18:24:52.795Z,3,DEFAULT,,,10568,200,"[{""name"": ""$1,600"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""114380884212099110790451093675689472542695358219379177839733463024259483525511""}, {""name"": ""$2,200"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""94892922449883249269375106263851084279401142297521467531202078072346346122789""}]"
https://static.predict.fun/cbb-mich-ill-2026-02-27-michigan-vs-illinois,Michigan vs. Illinois,Michigan Wolverines vs. Illinois Fighting Illini,"In the upcoming CBB game, scheduled for February 27 at 8:00 PM ET:

If the Michigan Wolverines win, the market will resolve to ""Michigan"".

If the Illinois Fighting Illini win, the market will resolve to ""Illinois"".

If the game is postponed, this market will remain open until the game has been completed.

If the game is canceled entirely, with no make-up game, this market will resolve 50-50.

The result will be determined based on the final score including any overtime periods.",OPEN,REGISTERED,True,False,True,,0x0fe87a83e458f297ba4731b0ddf1a0baa3a8f6958f899fbc5affe2a65de436a6,0xee8ea1a9ce5f472209c3402cfb651f99a46964217bcf0233b02e904e1ab27840,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0x953d479dafe660c44bb69a6e407c4d1ebddce927e42f0a66e2bf035f9b9176d6""]",,cbb-mich-ill-2026-02-27,2026-02-24T23:05:05.559Z,2,SPORTS_TEAM_MATCH,,,10602,200,"[{""name"": ""Michigan"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""43761962122654069053658052005437784069605664927931503354545338637587980274651""}, {""name"": ""Illinois"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""94176685816887474479764897933654071026265178276750293338410580461190460821100""}]"
https://static.predict.fun/what-price-will-eth-hit-before-feb-27-2026-2-100,"$2,100","Will ETH hit $2,100 before Feb 27th 2026?","This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for ETH (ETHUSDT) between February 26th, 2026, 00:00 and 23:59 in the ET timezone has a final ""High"" price of $2,100 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the ETHUSDT ""High"" prices available at https://www.binance.com/en/trade/ETH_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance ETHUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",OPEN,REGISTERED,True,False,False,,0xb48a10c73b53a47a14d26f549f154f3f1f151f8ac8781f13347716b15c07eb31,0xcffdd362644191dc8ade15ae4dbddea780b3149ee6d89880bdd0513b2ae0b8c5,0x242E1Ba24f6fC524bfb410062Ca5689A9622613d,,0.06,100,False,,,[],,what-price-will-eth-hit-before-feb-27-2026,2026-02-26T14:13:42.249Z,2,DEFAULT,,,10896,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""17552924204923043560236315955987372993691549865215213496837647167072356699570""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""102558713556577407171073672099664363041726179114311350742868415121061929994955""}]"
https://static.predict.fun/what-price-will-eth-hit-before-feb-27-2026-2-150,"$2,150","Will ETH hit $2,150 before Feb 27th 2026?","This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for ETH (ETHUSDT) between February 26th, 2026, 00:00 and 23:59 in the ET timezone has a final ""High"" price of $2,150 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the ETHUSDT ""High"" prices available at https://www.binance.com/en/trade/ETH_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance ETHUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",OPEN,REGISTERED,True,False,False,,0xe14d9c8461c887c6dc0ca4e9e0dcd5c0af5a685c49886c1c5e870ca70fa31dd6,0xc665dfea8f1d55f3c44a91083412e0388595d0755490bbd303d83f41f1863f99,0x242E1Ba24f6fC524bfb410062Ca5689A9622613d,,0.06,100,False,,,[],,what-price-will-eth-hit-before-feb-27-2026,2026-02-26T14:15:09.848Z,2,DEFAULT,,,10899,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""110578971582888619851260741738951759220052668129990468626329376585499385781445""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""113163866167038910870328272670408816702286919422518827479807157426347292224914""}]"
https://static.predict.fun/what-price-will-eth-hit-before-feb-27-2026-2-200,"$2,200","Will ETH hit $2,200 before Feb 27th 2026?","This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for ETH (ETHUSDT) between February 26th, 2026, 00:00 and 23:59 in the ET timezone has a final ""High"" price of $2,200 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the ETHUSDT ""High"" prices available at https://www.binance.com/en/trade/ETH_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance ETHUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",OPEN,REGISTERED,True,False,False,,0x79e16fc65ac56779ceb5d1f5c864a69a6db60541d995d0f3117189438d72eb8a,0xa8ce25b9bba52c15c3ae12539e55031ee85f5a113a164cbed4d146c52d67cadc,0x242E1Ba24f6fC524bfb410062Ca5689A9622613d,,0.06,100,False,,,[],,what-price-will-eth-hit-before-feb-27-2026,2026-02-26T14:15:44.317Z,2,DEFAULT,,,10900,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""18533086411710316207185038878721803840875526693242344499951634661835154288539""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""29285404607915059237056417378021892213212496494837440134339494231210824274894""}]"
https://static.predict.fun/what-price-will-btc-hit-before-feb-27-2026-69-000,"$69,000","Will BTC hit $69,000 before Feb 27th 2026?","This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTCUSDT) between February 26th, 2026, 00:00 and 23:59 in the ET timezone has a final ""High"" price of $69,000 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTCUSDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTCUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",OPEN,REGISTERED,True,False,True,,0x2e979e562c4192953f0102311fe536a8b5f3d0493aec171ef114196a4b1cce70,0xa5bb76059d139c1bdb0440b340432adf0f4b9fe072403a05688c6e041d60c47c,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,[],,what-price-will-btc-hit-before-feb-27-2026,2026-02-26T14:22:01.672Z,2,DEFAULT,,,10901,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""95436960220510495701648667760511505088091985996355906085321904682005419737796""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""115559375792693908903744314130679838626343001797680249367928591850339315075264""}]"
